,AscensionNum,AlignmentScore,Location
5203,MILK-9C3A20,8103.0,England
5204,QEUH-9C7B47,8100.0,England
5205,QEUH-9C840F,8103.0,England
5206,QEUH-9C8D6E,8103.0,England
5207,QEUH-9C8F2C,8100.0,England
5208,QEUH-9C8074,7807.0,England
5209,QEUH-9C9161,8104.0,England
5210,QEUH-9C88F4,8104.0,England
5211,QEUH-9C7C71,8104.0,England
5212,QEUH-9C833F,8105.0,England
5213,QEUH-9C8CE9,7716.0,England
5214,QEUH-9C8135,8100.0,England
5215,QEUH-9C9C06,8104.0,England
5216,QEUH-9C9FA3,8100.0,England
5217,QEUH-9CA93B,8102.0,England
5218,QEUH-9CA85C,8104.0,England
5219,QEUH-9CA5EC,8103.0,England
5220,QEUH-9CA054,8105.0,England
5221,QEUH-9CA7C8,8104.0,England
5222,QEUH-9C9F85,8102.0,England
5223,QEUH-9CA546,8102.0,England
5224,QEUH-9C9DE5,8102.0,England
5225,ALDP-9C5E6E,8103.0,England
5226,ALDP-9C5675,8104.0,England
5227,ALDP-9C639B,8104.0,England
5228,ALDP-9C56EE,8104.0,England
5229,ALDP-9C5E40,8104.0,England
5230,ALDP-9C4D26,8103.0,England
5231,ALDP-9C5192,8104.0,England
5232,ALDP-9C5F10,8103.0,England
5233,ALDP-9C543F,8104.0,England
5234,ALDP-9C6182,8102.0,England
5235,ALDP-9C57EB,8104.0,England
5236,ALDP-9C5F7A,8101.0,England
5237,ALDP-9C5314,8101.0,England
5238,ALDP-9C57CD,8104.0,England
5239,ALDP-9BE554,8104.0,England
5240,ALDP-9BE24E,8104.0,England
5241,ALDP-9BDA1A,8102.0,England
5242,ALDP-9BDD4E,8104.0,England
5243,ALDP-9BE78B,8102.0,England
5244,ALDP-9BEA0A,8104.0,England
5245,ALDP-9BEC7D,8103.0,England
5246,ALDP-9BDCBA,8104.0,England
5247,ALDP-9BE9D0,8102.0,England
5248,ALDP-9BDDF3,8104.0,England
5249,ALDP-9BE3E1,8104.0,England
5250,ALDP-9BD9E0,8104.0,England
5251,ALDP-9BDB17,8102.0,England
5252,ALDP-9BDC7E,8100.0,England
5253,QEUH-9B9B93,8104.0,Scotland
5254,QEUH-9B8736,8102.0,Scotland
5255,QEUH-99001B,8102.0,Scotland
5256,QEUH-98F45F,8105.0,Scotland
5257,QEUH-998D58,8102.0,Scotland
5258,QEUH-9A41D5,8104.0,Scotland
5259,QEUH-96FE57,8102.0,Scotland
5260,QEUH-96F9FC,8105.0,Scotland
5261,QEUH-98F38F,8104.0,Scotland
5262,ALDP-8D396D,7992.0,Scotland
5263,LIM-UPCH-0135,8102.0,Peru
5264,NGY-NNH-001,8106.0,Japan
5265,Bangkok-CONI-0217,8105.0,Thailand
5266,FL-BPHL-1509,8105.0,USA
5267,FL-BPHL-1534,7837.0,USA
5268,FL-BPHL-1559,8101.0,USA
5269,C1099,7140.0,Kenya
5270,C4621,7491.0,Kenya
5271,C5290,6418.0,Kenya
5272,C5914,8103.0,Kenya
5273,C6704,6611.0,Kenya
5274,C7322,7491.0,Kenya
5275,C8311,6985.0,Kenya
5276,PAC-IHU-0602,8104.0,France
5277,PAC-IHU-0637,8104.0,France
5278,PAC-IHU-0681,8105.0,France
5279,PAC-IHU-0760,7761.0,France
5280,PAC-IHU-0828,8104.0,France
5281,PAC-IHU-0955,8104.0,France
5282,PAC-IHU-0986,8099.0,France
5283,PAC-IHU-1135,8103.0,France
5284,PAC-IHU-1195,8102.0,France
5285,PAC-IHU-1283,8102.0,France
5286,PAC-IHU-1348,8104.0,France
5287,PAC-IHU-1419,8102.0,France
5288,PAC-IHU-1509,8100.0,France
5289,PAC-IHU-1574,8100.0,France
5290,PAC-IHU-1623,8100.0,France
5291,PAC-IHU-0031,8105.0,France
5292,PAC-IHU-0063,8104.0,France
5293,PAC-IHU-0097,8104.0,France
5294,PAC-IHU-0139,8105.0,France
5295,PAC-IHU-0189,8105.0,France
5296,PAC-IHU-0217,8105.0,France
5297,PAC-IHU-0247,8105.0,France
5298,PAC-IHU-0286,8105.0,France
5299,PAC-IHU-0328,8059.0,France
5300,PAC-IHU-0386,8096.0,France
5301,PAC-IHU-0435,8104.0,France
5302,PAC-IHU-0468,8105.0,France
5303,PAC-IHU-0502,8102.0,France
5304,PAC-IHU-0540,8105.0,France
5305,PAC-IHU-0590,8103.0,France
5306,NM-NMDOH-2020321214,8102.0,USA
5307,NM-NMDOH-2020328525,8099.0,USA
5308,TX-DSHS-0596,6449.0,USA
5309,TX-DSHS-0622,7620.0,USA
5310,OMS-ORINFI-9820S,8101.0,Russia
5311,OMS-ORINFI-4361S,8101.0,Russia
5312,OMS-ORINFI-6240S,8104.0,Russia
5313,OMS-ORINFI-56S,8105.0,Russia
5314,OMS-ORINFI-4895S,8104.0,Russia
5315,PIE-SLL-NZ142,8104.0,Italy
5316,CA-IGI-0240,7837.0,USA
5317,CA-IGI-0204,8105.0,USA
5318,ON-UHTC-0168,8102.0,Canada
5319,ON-UHTC-0285,8099.0,Canada
5320,ON-UHTC-0253,8103.0,Canada
5321,WA-UW-3584,8103.0,USA
5322,WA-UW-4730,8099.0,USA
5323,WA-UW-6179,8104.0,USA
5324,CT-UW-6369,8105.0,USA
5325,CT-UW-6572,8104.0,USA
5326,WA-UW-7006,8103.0,USA
5327,CT-UW-7270,8101.0,USA
5328,WA-UW-8422,8105.0,USA
5329,WA-UW-9214,8103.0,USA
5330,WA-UW-9504,8102.0,USA
5331,WA-UW-10217,8103.0,USA
5332,WA-UW-10438,8095.0,USA
5333,WA-UW-10533,8088.0,USA
5334,WA-UW-10795,8099.0,USA
5335,WA-UW-11259,8102.0,USA
5336,WA-UW-11438,8105.0,USA
5337,WA-UW-11533,8102.0,USA
5338,WA-UW-11664,8103.0,USA
5339,WA-UW-12068,8103.0,USA
5340,WA-UW-12340,8100.0,USA
5341,WA-UW-12436,8098.0,USA
5342,WA-UW-26866,8105.0,USA
5343,WA-UW-22353,8094.0,USA
5344,WA-UW-22451,8103.0,USA
5345,WA-UW-22151,8103.0,USA
5346,WA-UW-22313,8099.0,USA
5347,WA-UW-22422,8102.0,USA
5348,WA-UW-22748,8095.0,USA
5349,WA-UW-22900,8098.0,USA
5350,WA-UW-23206,8104.0,USA
5351,WA-UW-26860,8105.0,USA
5352,WA-UW-20245,7892.0,USA
5353,WA-UW-21695,8100.0,USA
5354,WA-UW-22009,8097.0,USA
5355,WA-UW-12637,8101.0,USA
5356,WA-UW-12830,8104.0,USA
5357,WA-UW-12926,8097.0,USA
5358,WA-UW-13201,8103.0,USA
5359,WA-UW-19488,8102.0,USA
5360,WA-UW-21960,8096.0,USA
5361,IL-QDX-281,7949.0,USA
5362,MI-QDX-313,8105.0,USA
5363,MI-QDX-338,8105.0,USA
5364,MI-QDX-364,8105.0,USA
5365,MI-QDX-391,8105.0,USA
5366,CA-QDX-425,8105.0,USA
5367,FL-QDX-422,8105.0,USA
5368,MI-QDX-473,8105.0,USA
5369,MI-QDX-498,8105.0,USA
5370,TX-QDX-415,8105.0,USA
5371,CA-QDX-658,7949.0,USA
5372,KS-QDX-523,8105.0,USA
5373,MI-QDX-595,8104.0,USA
5374,MI-QDX-630,8105.0,USA
5375,MO-QDX-530,8105.0,USA
5376,WI-QDX-586,8105.0,USA
5377,ID-QDX-700,8105.0,USA
5378,MI-QDX-724,8105.0,USA
5379,TX-QDX-668,8105.0,USA
5380,CA-QDX-816,8054.0,USA
5381,MI-QDX-751,8105.0,USA
5382,TX-QDX-745,8105.0,USA
5383,CA-QDX-936,8104.0,USA
5384,MI-QDX-886,8105.0,USA
5385,MI-QDX-927,8105.0,USA
5386,NY-QDX-847,8104.0,USA
5387,NY-QDX-881,8104.0,USA
5388,CA-QDX-1042,8104.0,USA
5389,MN-QDX-1006,8105.0,USA
5390,MN-QDX-956,8105.0,USA
5391,MN-QDX-983,8105.0,USA
5392,CA-QDX-1068,7829.0,USA
5393,ID-QDX-1091,8105.0,USA
5394,MI-QDX-1127,8054.0,USA
5395,MI-QDX-1152,8105.0,USA
5396,WA-QDX-1085,8105.0,USA
5397,ID-QDX-1293,8105.0,USA
5398,MI-QDX-1302,8105.0,USA
5399,NJ-QDX-1267,8104.0,USA
5400,NY-QDX-1231,8105.0,USA
5401,OH-QDX-1190,8053.0,USA
5402,CA-QDX-1397,8105.0,USA
5403,CA-QDX-1430,8104.0,USA
5404,MN-QDX-1318,8105.0,USA
5405,MN-QDX-1343,8105.0,USA
5406,MN-QDX-1368,8105.0,USA
5407,NV-QDX-1394,8105.0,USA
5408,VA-DCLS-1478,8102.0,USA
5409,VA-DCLS-1404,8102.0,USA
5410,VA-DCLS-1350,8105.0,USA
5411,VA-DCLS-1275,8104.0,USA
5412,VA-DCLS-1449,8104.0,USA
5413,PE-IAM604,7057.0,Brazil
5414,PE-IAM992,7726.0,Brazil
5415,NW-HHU-D870,8102.0,Germany
5416,SHEF-CF5C2,7279.0,England
5417,ALDP-9CC25C,7559.0,England
5418,CAMB-1B628A,7821.0,England
5419,ALDP-9CC22F,7593.0,England
5420,SHEF-C9B6C,8099.0,England
5421,PHWC-16CCFE,8104.0,Wales
5422,NORT-2A4E02,7809.0,England
5423,MILK-9C7118,7807.0,England
5424,PHWC-16C951,8099.0,Wales
5425,PHWC-16D3BC,8104.0,Wales
5426,PHWC-16C6D2,8104.0,Wales
5427,QEUH-9B3A6F,8101.0,England
5428,PHWC-16C827,7964.0,Wales
5429,ALDP-9CC83C,7699.0,England
5430,ALDP-9CC535,8087.0,England
5431,NOTT-11376E,8100.0,England
5432,ALDP-9B65B6,8105.0,England
5433,QEUH-9BAA77,8105.0,England
5434,QEUH-9BA2AC,8098.0,England
5435,ALDP-9B5ECB,8104.0,England
5436,ALDP-9B62EC,8104.0,England
5437,ALDP-9B664A,8104.0,England
5438,ALDP-9BCAA2,8104.0,England
5439,ALDP-9BCD30,8100.0,England
5440,ALDP-9CC30E,8041.0,England
5441,ALDP-9CC975,8104.0,England
5442,CAMB-1B6141,8102.0,England
5443,CAMC-9C015B,8104.0,England
5444,CAMC-9C16B5,8105.0,England
5445,CAMC-9C1B4D,8104.0,England
5446,MILK-9A7F41,8104.0,England
5447,MILK-9C701B,8104.0,England
5448,MILK-9C7312,8103.0,England
5449,NORT-286282,8103.0,England
5450,NORT-2945A6,8105.0,England
5451,NORT-2A4330,8104.0,England
5452,NORT-2A4B65,8102.0,England
5453,NOTT-113713,8102.0,England
5454,NOTT-113977,8103.0,England
5455,NOTT-113CBA,8102.0,England
5456,QEUH-9AED04,8102.0,England
5457,QEUH-9AEFC2,8105.0,England
5458,QEUH-9B3D48,8100.0,England
5459,QEUH-9BA048,8102.0,England
5460,QEUH-9BA6EC,8100.0,England
5461,QEUH-9BAB29,8102.0,England
5462,QEUH-9BB056,8104.0,England
5463,QEUH-9D19B9,8102.0,England
5464,SHEF-C3D02,8101.0,England
5465,SHEF-CA424,8104.0,England
5466,SHEF-CF692,8105.0,England
5467,CVR4321,8102.0,Scotland
5468,EDB7843,8104.0,Scotland
5469,QEUH-9BA664,8104.0,Scotland
5470,QEUH-9BAE8A,8104.0,Scotland
5471,MILK-9C73E5,8103.0,Wales
5472,PHWC-16B767,8103.0,Wales
5473,PHWC-16B961,8104.0,Wales
5474,PHWC-16BB6B,8101.0,Wales
5475,PHWC-16BDA1,8104.0,Wales
5476,PHWC-16BFAB,8103.0,Wales
5477,PHWC-16C1C2,8104.0,Wales
5478,PHWC-16C380,8104.0,Wales
5479,PHWC-16C5D5,8104.0,Wales
5480,PHWC-16C7FD,8103.0,Wales
5481,PHWC-16CA21,8104.0,Wales
5482,PHWC-16CBF1,8102.0,Wales
5483,PHWC-16CE07,8104.0,Wales
5484,PHWC-16D04C,8103.0,Wales
5485,PHWC-16D2CE,8104.0,Wales
5486,PHWC-16D501,8104.0,Wales
5487,NM-DOH-2020313623,8103.0,USA
5488,LA-EVTL162,8103.0,USA
5489,LA-EVTL188,8105.0,USA
5490,LA-EVTL213,8103.0,USA
5491,LA-EVTL238,8101.0,USA
5492,LA-EVTL263,8101.0,USA
5493,LA-EVTL288,8101.0,USA
5494,TX-DSHS-0544,7847.0,USA
5495,TX-DSHS-0571,7918.0,USA
5496,1013,8106.0,Singapore
5497,1038,8105.0,Singapore
5498,SC-DHEC-1180,8105.0,USA
5499,SC-DHEC-1122,8104.0,USA
5500,DE-DHSS-F918613,7970.0,USA
5501,WA-S2809,8075.0,USA
5502,WA-S2834,8101.0,USA
5503,DR-EMC-12,8103.0,Netherlands
5504,BE-UNIBE-165-0657,8104.0,Switzerland
5505,BE-UNIBE-191-4171,8104.0,Switzerland
5506,BE-UNIBE-219-1251,8103.0,Switzerland
5507,BL-ETHZ-100342,8104.0,Switzerland
5508,BE-ETHZ-100218,8103.0,Switzerland
5509,GE-ETHZ-100374,8103.0,Switzerland
5510,UR-ETHZ-100321,8102.0,Switzerland
5511,VD-ETHZ-100198,8104.0,Switzerland
5512,ZH-ETHZ-100243,8104.0,Switzerland
5513,UT-UPHL-01400,7705.0,USA
5514,UT-UPHL-02785,7714.0,USA
5515,UT-UPHL-03750,7846.0,USA
5516,UT-UPHL-04265,7851.0,USA
5517,UT-UPHL-04322,7900.0,USA
5518,UT-UPHL-04855,7559.0,USA
5519,UT-UPHL-04911,7479.0,USA
5520,UT-UPHL-05573,7464.0,USA
5521,UT-UPHL-03101,7809.0,USA
5522,NM-DOH-2020326795,7827.0,USA
5523,NM-DOH-2020329356,8103.0,USA
5524,QEUH-9DA82C,8104.0,Scotland
5525,QEUH-9DBEB0,8096.0,Scotland
5526,ALDP-9CB4DF,8104.0,England
5527,ALDP-9CB387,8103.0,England
5528,ALDP-9CBBE9,8104.0,England
5529,ALDP-9CADC6,8104.0,England
5530,ALDP-9CAC8D,8105.0,England
5531,ALDP-9CB475,8104.0,England
5532,ALDP-9CBFA1,8100.0,England
5533,ALDP-9CAA56,8105.0,England
5534,ALDP-9CAD99,8100.0,England
5535,ALDP-9CC061,8103.0,England
5536,ALDP-9CC034,8102.0,England
5537,ALDP-9CBADD,8104.0,England
5538,ALDP-9CB32D,8102.0,England
5539,ALDP-9CB3B4,8104.0,England
5540,ALDP-9CAAED,8104.0,England
5541,MILK-974718,8104.0,England
5542,MILK-97645B,8099.0,England
5543,MILK-9732FA,8102.0,England
5544,MILK-9730E1,8099.0,England
5545,MILK-97636D,8103.0,England
5546,MILK-973421,8102.0,England
5547,MILK-9744C6,7833.0,England
5548,MILK-973254,8105.0,England
5549,MILK-9735D3,8102.0,England
5550,QEUH-9C87F7,8104.0,Scotland
5551,QEUH-9C7D23,8104.0,Scotland
5552,QEUH-9CA24F,8101.0,Scotland
5553,QEUH-9C9240,8104.0,Scotland
5554,BAL-Sliema-10,7743.0,Malta
5555,DE-DHSS-F917991,8105.0,USA
5556,CA-CDC-8726,8104.0,USA
5557,MI-MDHHS-SC21936,7886.0,USA
5558,DE-DHSS-F917914,8103.0,USA
5559,MN-MDH-1743,8104.0,USA
5560,MIC-InDRE-74,8104.0,Mexico
5561,TX-DSHS-0648,6522.0,USA
5562,TX-DSHS-0675,6096.0,USA
5563,TX-DSHS-0710,7831.0,USA
5564,UN-UW-10411,8094.0,USA
5565,WA-UW-23312,8101.0,USA
5566,WA-UW-23415,8103.0,USA
5567,OR-UW-23549,8101.0,USA
5568,UN-UW-7187,8105.0,USA
5569,CA-IGI-0333,8104.0,USA
5570,CA-IGI-0367,7840.0,USA
5571,ALDP-9D768F,8104.0,England
5572,ALDP-9D7968,8104.0,England
5573,ALDP-9D7D5D,8104.0,England
5574,ALDP-9D8B61,8103.0,England
5575,ALDP-9D8E4A,8104.0,England
5576,ALDP-9D915F,8105.0,England
5577,ALDP-9D941A,8102.0,England
5578,ALDP-9D966F,8103.0,England
5579,ALDP-9D9966,8104.0,England
5580,ALDP-9D9BF7,8102.0,England
5581,ALDP-9D9F19,8104.0,England
5582,ALDP-9DA15E,8105.0,England
5583,BIRM-63C9E,8103.0,England
5584,CAMB-1B63B4,8102.0,England
5585,CAMC-9DFC1C,8104.0,England
5586,CAMC-9E001C,8104.0,England
5587,LIVE-1D8853,7971.0,England
5588,MILK-9918F4,8103.0,England
5589,MILK-991B82,8102.0,England
5590,MILK-9D5399,8104.0,England
5591,MILK-9E15FE,8103.0,England
5592,NORW-F048F,8103.0,England
5593,NOTT-113FDF,8103.0,England
5594,NOTT-11425D,8102.0,England
5595,NOTT-1145BE,8102.0,England
5596,QEUH-9AE5FD,8102.0,England
5597,QEUH-9AE8C7,8101.0,England
5598,QEUH-9D1254,7567.0,England
5599,QEUH-9D2D16,8101.0,England
5600,QEUH-9D3331,8103.0,England
5601,EDB7785,8103.0,Scotland
5602,QEUH-9D1272,8103.0,Scotland
5603,MILK-9E14D3,8104.0,Wales
5604,PHWC-16D677,8103.0,Wales
5605,PHWC-16D844,8104.0,Wales
5606,PHWC-16D9E7,8103.0,Wales
5607,PHWC-16DBB4,8101.0,Wales
5608,PHWC-16DD45,8104.0,Wales
5609,MI-MDHHS-SC22040,7639.0,USA
5610,MI-MDHHS-SC22017,8102.0,USA
5611,UT-UPHL-05478,5714.0,USA
5612,MH-NIV-213875,8050.0,India
5613,MH-NIV-209852,7778.0,India
5614,MH-NIV-226708,8103.0,India
5615,un-EMC-2,8104.0,Belgium
5616,Netherlands,7856.0,mink
5617,Netherlands,7854.0,mink
5618,Netherlands,7855.0,mink
5619,NB-EMC-295,8102.0,Netherlands
5620,un-EMC-773,8101.0,Netherlands
5621,UT-EMC-78,8104.0,Netherlands
5622,ZH-EMC-489,8104.0,Netherlands
5623,ZH-EMC-516,8104.0,Netherlands
5624,ZH-EMC-541,8102.0,Netherlands
5625,ZH-EMC-566,8103.0,Netherlands
5626,ZH-EMC-591,8103.0,Netherlands
5627,ZH-EMC-616,8102.0,Netherlands
5628,ZH-EMC-641,8102.0,Netherlands
5629,MI-UM-10033818339,8103.0,USA
5630,MI-UM-10033793415,8105.0,USA
5631,MI-UM-10033871564,8105.0,USA
5632,MI-UM-10034056764,8104.0,USA
5633,GA-ISCIII-201797,8102.0,Spain
5634,KY-NVRL-72IRL47632,8103.0,Ireland
5635,MH-NVRL-73IRL22943,8103.0,Ireland
5636,D-NVRL-73IRL27709,8102.0,Ireland
5637,KE-NVRL-73IRL25948,8104.0,Ireland
5638,RN-NVRL-73IRL30636,8103.0,Ireland
5639,WI-WSLH-200113,8103.0,USA
5640,WI-WSLH-200142,8104.0,USA
5641,WI-WSLH-200168,8105.0,USA
5642,WI-WSLH-200195,8102.0,USA
5643,WI-WSLH-200224,8105.0,USA
5644,WI-WSLH-200256,8105.0,USA
5645,WI-WSLH-200313,8105.0,USA
5646,WI-WSLH-200345,8105.0,USA
5647,WI-WSLH-200375,8105.0,USA
5648,WI-WSLH-200403,8101.0,USA
5649,WI-WSLH-200449,8104.0,USA
5650,WI-WSLH-200478,8104.0,USA
5651,WI-WSLH-200503,8105.0,USA
5652,WI-WSLH-200530,8105.0,USA
5653,WI-WSLH-200584,8103.0,USA
5654,LA-EVTL315,8103.0,USA
5655,LA-EVTL341,8104.0,USA
5656,LA-EVTL366,8105.0,USA
5657,LA-EVTL391,8103.0,USA
5658,LA-EVTL416,8104.0,USA
5659,LA-EVTL443,8104.0,USA
5660,LA-EVTL468,8104.0,USA
5661,LA-EVTL493,8105.0,USA
5662,LA-EVTL518,8103.0,USA
5663,LA-EVTL543,8104.0,USA
5664,LA-EVTL568,8104.0,USA
5665,LA-EVTL593,8104.0,USA
5666,LA-EVTL618,8104.0,USA
5667,LA-EVTL643,8105.0,USA
5668,20CV0281,8105.0,NewZealand
5669,20CV0343,8103.0,NewZealand
5670,20VR1291,8105.0,NewZealand
5671,20VR1846,8105.0,NewZealand
5672,20VR1945,7656.0,NewZealand
5673,20VR1998,8105.0,NewZealand
5674,20VR2068,8104.0,NewZealand
5675,20VR2490,8105.0,NewZealand
5676,20VR2527,8104.0,NewZealand
5677,20VR2558,8105.0,NewZealand
5678,20VR2654,8105.0,NewZealand
5679,20VR2732,8105.0,NewZealand
5680,20VR3033,8105.0,NewZealand
5681,20VR3112,8105.0,NewZealand
5682,20VR3157,8102.0,NewZealand
5683,20VR3185,8102.0,NewZealand
5684,20VR3480,8105.0,NewZealand
5685,NS-NML-152,8102.0,Canada
5686,NS-NML-899,8104.0,Canada
5687,NS-NML-941,8104.0,Canada
5688,NS-NML-1197,8105.0,Canada
5689,NS-NML-1227,8102.0,Canada
5690,NS-NML-1259,8102.0,Canada
5691,NS-NML-1289,8102.0,Canada
5692,NS-NML-1318,8102.0,Canada
5693,NS-NML-1346,8102.0,Canada
5694,NS-NML-1372,8102.0,Canada
5695,QEUH-9E4160,8103.0,England
5696,QEUH-9E4C23,8104.0,England
5697,QEUH-9E50CC,8101.0,England
5698,QEUH-9E535A,8104.0,England
5699,QEUH-9E41BB,8101.0,England
5700,QEUH-9E4B44,8102.0,England
5701,ALDP-9EAEDC,8105.0,Wales
5702,ALDP-9EA689,8104.0,England
5703,ALDP-9EAEFA,8104.0,England
5704,ALDP-9EA6F2,8102.0,England
5705,ALDP-9EA9EA,8101.0,England
5706,ALDP-9EA382,8104.0,England
5707,ALDP-9EB08A,8100.0,England
5708,ALDP-9E9B7C,8104.0,England
5709,ALDP-9EA2A3,8104.0,England
5710,ALDP-9EAB3F,8103.0,England
5711,ALDP-9E9F8F,8102.0,England
5712,ALDP-9E9B5E,8104.0,England
5713,ALDP-9EAB11,8104.0,England
5714,ALDP-9E9B6D,8104.0,England
5715,CAMC-9EC502,8104.0,England
5716,ALDP-9E6F46,8103.0,England
5717,ALDP-9E6E3A,8104.0,England
5718,ALDP-9E6A45,8104.0,England
5719,ALDP-9E6896,8102.0,England
5720,ALDP-9E6FDD,8105.0,England
5721,ALDP-9E68D2,8102.0,England
5722,CAMC-9EC61E,8104.0,England
5723,ALDP-9E6B51,8104.0,Wales
5724,CAMC-9EC5B7,8102.0,England
5725,ALDP-9E690C,8101.0,England
5726,CAMC-9EC5D5,8102.0,England
5727,ALDP-9E70BB,8104.0,England
5728,ALDP-9E6EB2,8104.0,England
5729,ALDP-9ED880,8104.0,England
5730,MILK-9F0732,8103.0,England
5731,MILK-9EE430,8103.0,England
5732,MILK-9F0574,8103.0,England
5733,ALDP-9EDA5D,8105.0,England
5734,ALDP-9EDA7B,8105.0,England
5735,ALDP-9EDBC3,8105.0,England
5736,MILK-9EE421,8103.0,England
5737,MILK-9EE940,8104.0,Wales
5738,QEUH-9DAFFA,8104.0,England
5739,QEUH-9DCA8E,8103.0,England
5740,MILK-9E10C0,8100.0,England
5741,QEUH-9DC541,8103.0,England
5742,QEUH-9DAB05,8103.0,England
5743,QEUH-9DCC3D,8103.0,England
5744,QEUH-9DC6E4,8100.0,England
5745,QEUH-9DCBA9,8103.0,England
5746,QEUH-9DC31A,8104.0,England
5747,MILK-9E102A,8104.0,Wales
5748,MILK-9E2C25,8103.0,England
5749,MILK-9E2DF5,8104.0,Wales
5750,MILK-9E1F0F,8102.0,England
5751,QEUH-9DEEAE,8103.0,England
5752,MILK-9E2F0E,8103.0,England
5753,MILK-9E1F87,8103.0,England
5754,MILK-9E3037,8102.0,England
5755,MILK-9E2DE6,8102.0,England
5756,MILK-9E3082,8099.0,England
5757,QEUH-9DEC77,8103.0,England
5758,MILK-9D3F2E,8100.0,England
5759,CAMC-991135,8100.0,England
5760,MILK-95DB82,8104.0,England
5761,MILK-4BC157,8105.0,England
5762,UKT-016,7743.0,Congo
5763,WB-IICB-023,8103.0,India
5764,VA-DCLS-1529,8104.0,USA
5765,VA-DCLS-1427,8104.0,USA
5766,ULG-10479,7925.0,Belgium
5767,ULG-10418,8100.0,Belgium
5768,ULG-10450,8104.0,Belgium
5769,ULG-10486,8100.0,Belgium
5770,BS-42216750,7369.0,Switzerland
5771,BS-42231705,8103.0,Switzerland
5772,BS-42203783,7958.0,Switzerland
5773,BS-42206450,8104.0,Switzerland
5774,BS-42209282,7624.0,Switzerland
5775,BL-42209634,7624.0,Switzerland
5776,BS-42217477,7746.0,Switzerland
5777,BS-42220148,8104.0,Switzerland
5778,BL-42329662,7582.0,Switzerland
5779,BS-42350033,7658.0,Switzerland
5780,BS-42253394,7788.0,Switzerland
5781,BS-42391102,8101.0,Switzerland
5782,BS-42403246,7876.0,Switzerland
5783,BS-65255924,8049.0,Switzerland
5784,PV-IBV-98007698,7959.0,Spain
5785,PV-IBV-98007632,8104.0,Spain
5786,CB-IBV-98007067,7962.0,Spain
5787,ARA-CDP82210,7844.0,France
5788,TK-YE63738,8106.0,Japan
5789,NM-UNM-00750,7779.0,USA
5790,NM-UNM-00699,6543.0,USA
5791,NM-UNM-00760,5925.0,USA
5792,MB-NML-166,8105.0,Canada
5793,MB-NML-574,8105.0,Canada
5794,MB-NML-629,8105.0,Canada
5795,MB-NML-827,8104.0,Canada
5796,MB-NML-873,8106.0,Canada
5797,MB-NML-1008,8104.0,Canada
5798,MB-NML-1041,8104.0,Canada
5799,MB-NML-1076,8102.0,Canada
5800,MB-NML-1117,8104.0,Canada
5801,MB-NML-1153,8102.0,Canada
5802,MB-NML-1190,8103.0,Canada
5803,Krusevac-07711704,8102.0,Serbia
5804,skmc-35676,7570.0,UnitedArabEmirates
5805,skmc-3131941,7808.0,UnitedArabEmirates
5806,skmc-3820378,7808.0,UnitedArabEmirates
5807,PV-IBV-98005186,7434.0,Spain
5808,PV-IBV-98005217,7630.0,Spain
5809,PV-IBV-98005252,7613.0,Spain
5810,20-21498,8105.0,Sweden
5811,20-52671,8104.0,Sweden
5812,MD-IBV-99007344,7829.0,Spain
5813,CA-CZB-2745,8103.0,USA
5814,CA-CZB-2815,8103.0,USA
5815,CA-CZB-6968,8103.0,USA
5816,CA-CZB-7003,8103.0,USA
5817,CA-CZB-11011,8102.0,USA
5818,CA-CZB-6717,8093.0,USA
5819,CA-CZB-218,8102.0,USA
5820,CA-CZB-10310,8099.0,USA
5821,CA-CZB-10793,8103.0,USA
5822,CA-CZB-10828,8103.0,USA
5823,CA-CZB-10861,8029.0,USA
5824,CA-CZB-10898,8102.0,USA
5825,CA-CZB-10924,8102.0,USA
5826,CA-CZB-181,8103.0,USA
5827,CA-CZB-168,8100.0,USA
5828,CA-CZB-7157,8105.0,USA
5829,MI-UM-10035665912,8101.0,USA
5830,MI-UM-10035755495,8104.0,USA
5831,MI-UM-10035803894,8101.0,USA
5832,MI-UM-10035836175,8101.0,USA
5833,MI-UM-10035986675,8102.0,USA
5834,MI-UM-10035907994,8105.0,USA
5835,MI-UM-10036058805,8102.0,USA
5836,NY-MSK-4Ci,8104.0,USA
5837,NY-MSK-11Ai,8104.0,USA
5838,SP-461,8105.0,Brazil
5839,MI-MDHHS-SC22060,8102.0,USA
5840,CeMM0152,7462.0,Austria
5841,CeMM0501,8104.0,Austria
5842,CeMM0608,8102.0,Austria
5843,CeMM0678,8104.0,Austria
5844,CeMM0711,8104.0,Austria
5845,CeMM0755,8103.0,Austria
5846,CeMM0812,8089.0,Austria
5847,CeMM0877,8103.0,Austria
5848,CeMM0912,8105.0,Austria
5849,CeMM0937,8104.0,Austria
5850,CeMM0965,8104.0,Austria
5851,CeMM0995,8104.0,Austria
5852,CeMM1047,8105.0,Austria
5853,CeMM1093,8102.0,Austria
5854,VC-IBV-98004445,7211.0,Spain
5855,TUS-DBM-2,8103.0,Italy
5856,204180135,8100.0,England
5857,20422146604,8104.0,England
5858,NRL-6781,8104.0,CzechRepublic
5859,TX-DSHS-0741,7834.0,USA
5860,ALDP-9E5CB9,8100.0,England
5861,ALDP-9E91D4,8104.0,England
5862,ALDP-9E9550,8099.0,England
5863,ALDP-9E973C,8103.0,England
5864,ALDP-9E9945,8102.0,England
5865,CAMB-1B692B,8103.0,England
